108.160.165.62	dropbox.com
#130.211.251.200	r18---sn-nwj7km7k.c.youtube.com
#130.211.251.200	r19---sn-nwj7km7k.c.youtube.com
#130.211.251.200	r20---sn-nwj7km7k.c.youtube.com
#130.211.251.200	r1---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r2---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r3---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r4---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r5---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r6---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r7---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r8---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r9---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r10---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r11---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r12---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r13---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r14---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r15---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r16---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r17---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r18---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r19---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r20---sn-nwj7km7l.c.youtube.com
#130.211.251.200	r1---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r2---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r3---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r4---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r5---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r6---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r7---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r8---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r9---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r10---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r11---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r12---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r13---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r14---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r15---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r16---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r17---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r18---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r19---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r20---sn-nwj7km7r.c.youtube.com
#130.211.251.200	r1---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r2---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r3---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r4---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r5---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r6---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r7---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r8---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r9---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r10---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r11---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r12---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r13---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r14---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r15---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r16---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r17---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r18---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r19---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r20---sn-nwj7km7s.c.youtube.com
#130.211.251.200	r1---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r2---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r3---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r4---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r5---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r6---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r7---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r8---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r9---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r10---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r11---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r12---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r13---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r14---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r15---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r16---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r17---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r18---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r19---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r20---sn-nwj7km7z.c.youtube.com
#130.211.251.200	r1---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r2---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r3---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r4---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r5---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r6---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r7---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r8---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r9---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r10---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r11---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r12---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r13---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r14---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r15---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r16---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r17---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r18---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r19---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r20---sn-p5qlsm76.c.youtube.com
#130.211.251.200	r1---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r2---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r3---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r4---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r5---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r6---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r7---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r8---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r9---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r10---sn-p5qlsm7e.c.youtube.com
#130.211.251.200	r1---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r2---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r3---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r4---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r5---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r6---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r7---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r8---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r9---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r10---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r11---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r12---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r13---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r14---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r15---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r16---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r17---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r18---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r19---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r20---sn-p5qlsm7k.c.youtube.com
#130.211.251.200	r1---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r2---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r3---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r4---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r5---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r6---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r7---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r8---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r9---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r10---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r11---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r12---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r13---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r14---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r15---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r16---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r17---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r18---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r19---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r20---sn-p5qlsm7l.c.youtube.com
#130.211.251.200	r1---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r2---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r3---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r4---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r5---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r6---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r7---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r8---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r9---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r10---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r11---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r12---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r13---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r14---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r15---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r16---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r17---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r18---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r19---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r20---sn-p5qlsm7r.c.youtube.com
#130.211.251.200	r1---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r2---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r3---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r4---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r5---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r6---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r7---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r8---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r9---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r10---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r11---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r12---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r13---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r14---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r15---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r16---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r17---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r18---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r19---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r20---sn-q0c7dn7r.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm76.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm7d.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm7e.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm7k.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm7l.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm7r.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm7s.c.youtube.com
#130.211.251.200	r1---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r2---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r3---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r4---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r5---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r6---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r7---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r8---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r9---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r10---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r11---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r12---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r13---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r14---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r15---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r16---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r17---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r18---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r19---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r20---sn-q4f7dm7z.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn76.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn76.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn76.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn76.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn76.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn76.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn7d.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn7d.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn7d.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn7d.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn7d.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn7d.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn7e.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn7e.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn7e.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn7e.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn7e.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn7e.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn7k.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn7k.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn7k.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn7k.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn7k.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn7k.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn7l.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn7l.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn7l.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn7l.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn7l.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn7l.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn7r.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn7r.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn7r.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn7r.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn7r.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn7r.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn7s.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn7s.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn7s.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn7s.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn7s.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn7s.c.youtube.com
#130.211.251.200	r1---sn-q4f7sn7z.c.youtube.com
#130.211.251.200	r2---sn-q4f7sn7z.c.youtube.com
#130.211.251.200	r3---sn-q4f7sn7z.c.youtube.com
#130.211.251.200	r4---sn-q4f7sn7z.c.youtube.com
#130.211.251.200	r5---sn-q4f7sn7z.c.youtube.com
#130.211.251.200	r6---sn-q4f7sn7z.c.youtube.com
#130.211.251.200	r1---sn-vgqsem76.c.youtube.com
#130.211.251.200	r2---sn-vgqsem76.c.youtube.com
#130.211.251.200	r3---sn-vgqsem76.c.youtube.com
#130.211.251.200	r4---sn-vgqsem76.c.youtube.com
#130.211.251.200	r5---sn-vgqsem76.c.youtube.com
#130.211.251.200	r6---sn-vgqsem76.c.youtube.com
#130.211.251.200	r7---sn-vgqsem76.c.youtube.com
#130.211.251.200	r8---sn-vgqsem76.c.youtube.com
#130.211.251.200	r9---sn-vgqsem76.c.youtube.com
#130.211.251.200	r10---sn-vgqsem76.c.youtube.com
#130.211.251.200	r11---sn-vgqsem76.c.youtube.com
#130.211.251.200	r12---sn-vgqsem76.c.youtube.com
#130.211.251.200	r13---sn-vgqsem76.c.youtube.com
#130.211.251.200	r14---sn-vgqsem76.c.youtube.com
#130.211.251.200	r15---sn-vgqsem76.c.youtube.com
#130.211.251.200	r16---sn-vgqsem76.c.youtube.com
#130.211.251.200	r17---sn-vgqsem76.c.youtube.com
#130.211.251.200	r18---sn-vgqsem76.c.youtube.com
#130.211.251.200	r19---sn-vgqsem76.c.youtube.com
#130.211.251.200	r20---sn-vgqsem76.c.youtube.com
#130.211.251.200	r1---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r2---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r3---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r4---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r5---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r6---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r7---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r8---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r9---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r10---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r11---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r12---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r13---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r14---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r15---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r16---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r17---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r18---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r19---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r20---sn-vgqsem7e.c.youtube.com
#130.211.251.200	r1---sn-vgqsem7l.c.youtube.com
#130.211.251.200	r2---sn-vgqsem7l.c.youtube.com
